Ch,yyyy,mm,dd,hh,mm,ss,Power,Power off,Status,Thermocouple,Temp C
B, 2020, 08, 29,1,20,10.068,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,10.469,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,10.871,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,11.272,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,11.674,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,12.075,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,12.477,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,12.878,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,13.280,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,13.681,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,14.082,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,14.484,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,14.886,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,15.287,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,15.689,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,15.999,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,15.999,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,16.158,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,17.264,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,17.666,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,18.137,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,18.539,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,18.940,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,19.342,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,19.743,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,20.045,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,20.446,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,20.847,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,21.249,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,21.650,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,22.052,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,22.453,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,22.855,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,23.256,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,23.658,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,24.059,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,24.461,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,24.862,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,25.263,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,25.665,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,26.067,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,26.468,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,26.870,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,27.271,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,27.672,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,28.074,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,28.475,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,28.877,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,29.278,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,29.680,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,30.081,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,30.483,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,30.884,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,31.286,TX-60, OK, Manual, Normal, R, 71.4
B, 2020, 08, 29,1,20,31.687,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,32.088,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,32.490,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,32.891,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,33.293,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,33.694,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,34.096,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,34.497,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,34.899,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,35.300,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,35.702,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,36.103,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,36.504,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,36.906,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,37.308,TX-60, OK, Manual, Normal, R, 71.4
B, 2020, 08, 29,1,20,37.709,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,38.111,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,38.512,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,38.913,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,39.315,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,39.716,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,40.118,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,40.519,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,40.921,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,41.322,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,41.724,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,42.125,TX-60, OK, Manual, Normal, R, 71.4
B, 2020, 08, 29,1,20,42.527,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,42.928,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,43.229,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,43.631,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,44.033,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,44.434,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,44.835,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,45.237,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,45.638,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,46.040,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,46.441,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,46.843,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,47.244,TX-60, OK, Manual, Normal, R, 71.4
B, 2020, 08, 29,1,20,47.645,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,48.047,TX-60, OK, Manual, Normal, R, 71.4
B, 2020, 08, 29,1,20,48.449,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,48.850,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,49.252,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,49.653,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,50.054,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,50.456,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,50.857,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,51.259,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,51.660,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,52.062,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,52.463,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,52.865,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,53.266,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,53.668,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,54.069,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,54.470,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,54.872,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,55.274,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,55.675,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,56.076,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,56.478,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,56.879,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,57.281,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,57.682,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,58.084,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,20,58.485,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,58.887,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,59.288,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,20,59.690,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,00.091,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,00.493,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,00.894,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,01.296,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,01.697,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,02.099,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,02.500,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,02.901,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,03.303,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,03.704,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,04.106,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,04.507,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,04.909,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,05.310,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,05.712,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,06.013,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,06.415,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,06.816,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,07.217,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,07.619,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,08.020,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,08.422,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,08.823,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,09.225,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,09.626,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,10.028,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,10.429,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,10.831,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,11.232,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,11.634,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,12.035,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,12.437,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,12.838,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,13.240,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,13.641,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,14.042,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,14.444,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,14.845,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,15.247,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,15.648,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,16.050,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,16.451,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,16.852,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,17.254,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,17.656,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,17.999,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,17.999,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,17.999,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,19.140,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,19.542,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,20.014,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,20.416,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,20.817,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,21.219,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,21.620,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,22.022,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,22.423,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,22.825,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,23.226,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,23.628,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,24.029,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,24.431,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,24.832,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,25.233,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,25.635,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,26.036,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,26.438,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,26.839,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,27.241,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,27.642,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,28.044,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,28.445,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,28.847,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,29.248,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,29.649,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,30.051,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,30.452,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,30.854,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,31.255,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,21,31.657,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,32.058,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,32.460,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,32.861,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,33.263,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,33.664,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,34.066,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,34.467,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,34.869,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,35.270,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,35.672,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,36.073,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,36.474,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,36.876,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,37.277,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,37.679,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,38.080,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,38.482,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,38.883,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,39.285,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,39.686,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,40.088,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,40.489,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,40.890,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,41.192,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,41.593,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,41.995,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,42.397,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,42.798,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,43.199,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,43.601,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,44.002,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,44.404,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,44.805,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,45.207,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,45.608,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,46.010,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,46.411,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,46.813,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,47.214,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,47.615,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,48.017,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,48.418,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,48.820,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,49.221,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,49.623,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,50.024,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,50.426,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,50.827,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,51.229,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,51.630,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,52.031,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,52.433,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,52.834,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,53.236,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,53.637,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,54.039,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,54.440,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,54.842,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,55.243,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,55.645,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,56.046,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,56.448,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,21,56.849,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,57.251,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,57.652,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,58.053,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,58.455,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,58.856,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,59.258,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,21,59.659,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,00.061,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,00.462,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,00.864,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,01.265,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,01.666,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,02.068,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,02.470,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,22,02.871,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,03.272,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,03.674,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,03.999,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,04.377,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,04.778,TX-60, OK, Manual, Normal, R, 72.2
B, 2020, 08, 29,1,22,05.180,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,05.581,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,05.983,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,06.384,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,06.786,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,07.187,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,07.589,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,07.990,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,08.392,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,08.793,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,09.194,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,09.596,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,09.997,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,10.399,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,10.800,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,11.202,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,11.603,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,12.005,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,12.406,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,12.807,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,13.209,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,13.611,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,14.012,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,14.413,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,14.815,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,15.216,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,15.618,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,16.019,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,16.421,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,16.822,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,17.224,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,17.625,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,18.027,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,18.428,TX-60, OK, Manual, Normal, R, 71.6
B, 2020, 08, 29,1,22,18.830,TX-60, OK, Manual, Normal, R, 71.8
B, 2020, 08, 29,1,22,19.231,TX-60, OK, Manual, Normal, R, 71.6
